,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Cc2d1a,6507.994994232194,0.002894724233652366,0.077658056215737,0.03727525996286481,0.9702655314699122,0.9998350115734302
Bub3,8236.13250192629,-0.0131980763626447,0.08044503732785813,-0.1640632760086271,0.8696813315227871,0.9998350115734302
1110065P20Rik,4618.096990694085,-0.016814607408998074,0.08255699268754316,-0.20367272185697227,0.8386092601652149,0.9998350115734302
Yrdc,2671.9526835997385,-0.01942480435891319,0.09281633649483692,-0.20928217049370107,0.8342279694852837,0.9998350115734302
Celf5,31352.95167293363,-0.08280701661403404,0.0850935142577696,-0.9731295896793122,0.3304888994832722,0.9998350115734302
Gpr26,31369.28105235781,-0.007897160688746718,0.11362035624017873,-0.069504804861315,0.9445878081787568,0.9998350115734302
Drg1,8904.995421450527,-0.05204796860075148,0.0702748689971163,-0.7406341604548171,0.45891528965694395,0.9998350115734302
Maneal,7228.670039162237,0.020644987758639304,0.06569894558666674,0.3142362114686525,0.7533416418041855,0.9998350115734302
Ush1c,12.788802770766049,0.7650557851736661,0.8642571479381032,0.8852177699645225,0.3760391900095874,0.9998350115734302
Epha10,6589.010174730519,-0.2149808580003275,0.07623292594217407,-2.8200525605353213,0.0048015783991003595,0.5679663454840029
Ncapg,100.6283138298491,-0.30389083160257996,0.3189754397318021,-0.9527091861934404,0.34073743768160725,0.9998350115734302
Cdca8,207.46961962458462,-0.009732625964687665,0.21904545668298953,-0.04443199193477485,0.9645600609455571,0.9998350115734302
Tanc2,23280.148633617955,-0.05300524783512169,0.10941642785684755,-0.4844359194806641,0.6280765316955166,0.9998350115734302
Coq5,3693.2997725559617,-0.016577882252132043,0.07552926607522033,-0.21948951861417493,0.8262687437525942,0.9998350115734302
Brme1,288.0330882001955,-0.3757409095509973,0.24592648274252754,-1.5278586728879413,0.1265476309597313,0.9998350115734302
Ncln,7564.548971485055,0.07273403610334711,0.0741597737984184,0.9807747836590395,0.3267038159305663,0.9998350115734302
Fbxl2,6309.388029289025,-0.06573356274053782,0.06984938002202506,-0.9410758222880512,0.3466660046479454,0.9998350115734302
Dnajc5b,10.527960560179986,0.17021461674538296,1.0896852485653599,0.15620530512777095,0.875871195181912,0.9998350115734302
Adamts3,1740.9929486355447,-0.03806414538086,0.16287070702230383,-0.23370774325703284,0.8152118759649404,0.9998350115734302
Dut,2993.445429621777,0.05585708139225071,0.09819783239336204,0.5688219386401295,0.569476984735406,0.9998350115734302
Nanos3,39.44455246452704,1.1484223676707837,0.5273515492232048,2.177716874753518,0.02942712180432045,0.9998350115734302
9930104L06Rik,1986.3860165313029,-0.15791550742464855,0.09393081928050848,-1.6811895034478583,0.09272611168448663,0.9998350115734302
Prkaca,27157.873554649228,0.02152864256225963,0.059637663980347116,0.36099070831067653,0.7181063930990592,0.9998350115734302
Crh,959.4953561605907,0.013099354724015473,0.15940064565729603,0.0821788059264106,0.9345045268516035,0.9998350115734302
Ggnbp2,9498.608234238742,-0.0725240097617742,0.06663254285124945,-1.0884172606721143,0.27641094461846727,0.9998350115734302
Cnn3,8228.275843833891,0.019444311364508624,0.0816546546995858,0.23812863376920576,0.8117813268793159,0.9998350115734302
Rspo1,698.574038538406,0.1989582312224936,0.13734624373897703,1.4485888059713417,0.14745244915261121,0.9998350115734302
Capn11,102.0679109447164,0.9634711967565366,1.358618974433044,0.7091548218356042,0.478228405767538,0.9998350115734302
Gnl2,4530.871368188667,0.013291998899379496,0.07719976049463136,0.17217668570751396,0.8632986262636679,0.9998350115734302
Fbn1,952.6587134564319,0.0645311376502303,0.13411403096798075,0.48116619256367654,0.630398386487754,0.9998350115734302
Susd5,1448.1650939002293,0.009871732510191277,0.09647729556178315,0.10232182041078787,0.9185012360227273,0.9998350115734302
SMIM46,131.6900236755756,-0.9607839063486324,1.0211752434045234,-0.9408609467905326,0.3467761231057913,0.9998350115734302
Pgbd5,23211.184281312202,0.01849929332927582,0.06077503135851962,0.30438969615903844,0.7608310168781842,0.9998350115734302
S1pr4,62.27243991334768,0.18248953294397016,0.4748764191857145,0.38428847079181294,0.7007646521830498,0.9998350115734302
Gna15,201.7344615348072,0.08754390120145568,0.2340124065347836,0.3740994013855549,0.7083303640426368,0.9998350115734302
Tmem63b,18041.90893752104,0.04904989547904898,0.07843572241517584,0.6253514848683123,0.5317403962091221,0.9998350115734302
Dynll1,29906.022283124472,0.008652068313453304,0.06458799887775495,0.13395783216366536,0.8934359188813873,0.9998350115734302
Capn9,12.340832656878488,0.17382841712228336,0.864913006554818,0.20097792009706142,0.8407158390133008,0.9998350115734302
Dnali1,134.82430756407288,-0.3254716106592543,0.4441703523173621,-0.7327630242792591,0.46370297696843443,0.9998350115734302
Slc44a3,17.445170178091228,-0.015144944822128093,0.7731629322015903,-0.01958829658194126,0.9843718000181713,0.9998350115734302
Crtap,689.1535692384691,0.1540120761410569,0.12702089396378471,1.2124940341308548,0.2253233249037193,0.9998350115734302
Gna11,18789.950141176407,0.04989871361255687,0.06354649603036626,0.7852315505911188,0.4323178201314012,0.9998350115734302
Nub1,12250.229398552792,0.022313533102941138,0.06459247609125526,0.34545096353663424,0.7297553691375946,0.9998350115734302
Snip1,1653.823980939281,-0.02726368545179885,0.10187410835872013,-0.26762134060400994,0.7889908025463128,0.9998350115734302
Glb1,2695.151895387428,0.13261206934701564,0.09915968022579158,1.3373587837823928,0.18110555136205408,0.9998350115734302
Meaf6,12068.96639265785,-0.11845921593023395,0.06973774526758951,-1.6986384557702017,0.08938732601620841,0.9998350115734302
Tle5,49832.80203439563,0.02846538050066428,0.06651139960739266,0.42797746955696875,0.6686675237928588,0.9998350115734302
2310022B05Rik,9953.517224661997,-0.03515211632326293,0.09129924778673838,-0.38502087558676384,0.7002219490906714,0.9998350115734302
Lig4,1630.9206079751582,-0.038070245798673505,0.1296393469787315,-0.2936627396381383,0.7690156289645034,0.9998350115734302
Abhd13,6632.0261827923905,-0.025092917431817227,0.07788860666886484,-0.32216415859763814,0.7473283354289484,0.9998350115734302
F3,4782.363503987198,-0.047605743139403876,0.11468067389043345,-0.4151156557109759,0.6780572391715928,0.9998350115734302
Tnfsf13b,112.18510131483184,-0.18322049783881036,0.2962718364088968,-0.6184202321071798,0.536298364526205,0.9998350115734302
Zc3h12a,125.97485420975755,-0.05364707663345305,0.28907062526239385,-0.1855846701295117,0.8527704761825583,0.9998350115734302
Wdr86,184.38339747765428,0.3265384497030792,0.2362263425746714,1.3823117529742055,0.16687599880489046,0.9998350115734302
Tle2,1447.7987542212556,-0.12294163819982866,0.15238327558648243,-0.8067922003032105,0.41978621355842594,0.9998350115734302
Abcd3,10591.52391241312,0.0001267785549065738,0.06292005613979745,0.002014914840903731,0.9983923316449343,0.9998350115734302
Grik3,12780.64068568262,-0.09101385168630453,0.08362704433162198,-1.0883303650597798,0.2764492901272304,0.9998350115734302
Crygn,28.50794497128591,-0.08049497002495287,0.5614482333384735,-0.1433702436755658,0.8859977822761387,0.9998350115734302
Itgb1,11107.81644012763,0.13937895094099056,0.06747362684768836,2.065680436233519,0.03885866375618926,0.9998350115734302
Cox18,1329.3297758128676,-0.012832780803537227,0.141890582767729,-0.09044138485599244,0.9279364710666893,0.9998350115734302
Cep152,315.0766782480376,0.002984278013849685,0.21873799813804348,0.01364316231863078,0.9891146691182549,0.9998350115734302
Tmppe,750.7200206686463,-0.09018283919675248,0.1760076933163743,-0.5123800982645036,0.608385016796122,0.9998350115734302
Trim71,152.49857692850176,-0.1829975499628543,0.2895228875682279,-0.6320659188635985,0.5273438040466758,0.9998350115734302
Atp1a4,17.573244669875237,-0.13530087478522962,0.8850795340888903,-0.1528686062371894,0.8785018934742147,0.9998350115734302
Ccdc7a,21.199501439797917,1.6201557473660038,1.0338032858668822,1.5671799166390183,0.11707264340512705,0.9998350115734302
Cnot10,5287.14928072022,-0.0020996523004442992,0.07245996358077995,-0.02897672309900571,0.9768831550735674,0.9998350115734302
Csf3r,468.3814289082966,0.18082897043061505,0.18821420911309106,0.9607615242373201,0.3366720885027453,0.9998350115734302
Mrpl14,1655.547580592143,0.04208087878214132,0.11757169702560295,0.3579167422664452,0.7204056210961038,0.9998350115734302
Fam83d,427.7033478028374,0.3678760493382074,0.24192883711704746,1.520596112981048,0.1283612228593683,0.9998350115734302
1600014C23Rik,7.283452533185777,-0.21995674024503523,1.1968021163073834,-0.1837870582345646,0.8541805092300959,0.9998350115734302
Rheb,15398.022052055376,0.0505136043891227,0.07895115796410623,0.6398082775693781,0.5222972504870423,0.9998350115734302
Shc4,1974.293981580023,0.06438981522381654,0.09927441498985122,0.6486043280174361,0.5165941573162653,0.9998350115734302
Pigw,523.3259425604768,0.055593549603902205,0.14977668480623013,0.37117625934787496,0.7105062544044253,0.9998350115734302
Cdc73,6246.712567528483,-0.11839386698044162,0.09340023455778144,-1.2675971055211648,0.20494186612642584,0.9998350115734302
Ccr6,6.309462456624611,-0.79648651069099,1.7631919438393824,-0.451729894453026,0.6514635793868554,0.9998350115734302
Fam114a2,2951.4756980855695,0.06985773368971544,0.09215065729693785,0.758081773248912,0.4484020304594937,0.9998350115734302
Lcorl,3459.3502254963882,-0.1624078896819994,0.08629114414855114,-1.882092204066879,0.05982349768080553,0.9998350115734302
Ccdc7b,13.955181711605922,-0.5899934990122534,0.8363966556691491,-0.7053991608087388,0.48056186610967644,0.9998350115734302
Eid1,30468.182504664466,-0.01001004449925801,0.0615799221398545,-0.16255370502944358,0.8708698400874968,0.9998350115734302
Mrps15,2473.0245807595716,-0.00834034177008732,0.09538463835978991,-0.08743904588312883,0.9303225340880446,0.9998350115734302
Mpc1,14056.895060575169,-0.08229080380729413,0.09182814164477389,-0.8961392698724777,0.3701783858529668,0.9998350115734302
Zfp873,380.10307424156616,-0.09744407666461728,0.19491709883465064,-0.4999257491887855,0.6171273606946636,0.9998350115734302
Acbd5,10713.714209414064,-0.031346476547900605,0.08199781592792323,-0.3822842863943403,0.7022505088325297,0.9998350115734302
B3galt2,8489.514782660966,-0.08465903440543102,0.1084905444081226,-0.7803356031375271,0.4351933616451301,0.9998350115734302
Oscp1,5292.832375570629,-0.020488023707142266,0.09375980616385021,-0.21851606296346607,0.8270270442683192,0.9998350115734302
BC024063,288.9191694539206,0.22322590150432145,0.24016833096383444,0.9294560219845794,0.35265280638418883,0.9998350115734302
AU041133,469.3335330303771,-0.19223633573082216,0.15871030682008974,-1.2112404013479523,0.2258032828283465,0.9998350115734302
Arhgap29,3144.5788047632755,-0.050416128049929926,0.09059951156076754,-0.5564724045572196,0.5778879540174708,0.9998350115734302
Zfp938,1924.5703867418986,0.12866436830826558,0.10789917497644616,1.1924499731935148,0.23308485544618474,0.9998350115734302
Igsf8,27280.253594547645,0.07759861196939202,0.06186657304441913,1.2542898070930415,0.20973668742401308,0.9998350115734302
Cpxm2,417.2606775327811,0.0712427961595266,0.16693275225622017,0.42677542421500436,0.6695429082075488,0.9998350115734302
Gm4924,345.77440979522106,-0.33049324579582023,0.1769976411281892,-1.8672183634157193,0.06187110022169823,0.9998350115734302
Hcfc2,3787.4299886435165,2.6018456926983803e-06,0.07132424248504057,3.647912129237246e-05,0.9999708938723356,0.9999708938723356
2610044O15Rik8,2479.8806120420086,0.17609607029559432,0.10392136564555843,1.6945126654339788,0.0901679070365497,0.9998350115734302
Lsm10,667.1931567912878,-0.06127163393048625,0.1273517112053311,-0.48112140269318465,0.6304302174979831,0.9998350115734302
Sft2d1,3357.9343625411325,-0.015258763716865428,0.0966628266177548,-0.1578555505851795,0.8745706243130658,0.9998350115734302
Gsk3a,31067.614142104347,-0.0019181258675045668,0.05560341482722409,-0.03449654798117596,0.9724811950235855,0.9998350115734302
Stk40,3751.2033698351734,0.050695791657709544,0.10142211203881613,0.4998494967084428,0.6171810554200743,0.9998350115734302
Ier2,1079.6245820337983,0.1065800204909518,0.135149294414589,0.78860952217777,0.4303402637967021,0.9998350115734302
Nfyb,6277.083994154643,-0.15800629167046987,0.08241940933640292,-1.9171005099727376,0.05522516386981094,0.9998350115734302
Glrx2,7273.796861288243,-0.06373766657183769,0.07625097875251198,-0.8358930942868447,0.4032150477121338,0.9998350115734302
Nacc1,18119.11819734871,0.017059428504357523,0.06535315988168218,0.2610344860943611,0.794065912877951,0.9998350115734302
Mfap3,3238.535388233677,0.08549029026099791,0.0812732142842522,1.0518876485184472,0.29285109940985077,0.9998350115734302
Dync1li1,13046.270384652635,0.031136821017327943,0.06786662827654708,0.4587942823746854,0.6463819010339358,0.9998350115734302
Myo19,567.7560400099776,-0.037616001538214726,0.15107439031297745,-0.248989927811633,0.8033685725555607,0.9998350115734302
Cmtm6,3750.148222230517,0.03808304659627907,0.0823455156931963,0.46247869450680523,0.6437380774476764,0.9998350115734302
Trmt1,5489.9058135545965,0.003869146857152331,0.07255154007533217,0.05332963095111274,0.9574692717020342,0.9998350115734302
Prr18,5201.665460141782,0.4598204860514875,0.12371669885004835,3.716721269849077,0.00020182488875774518,0.07383053430593516
H2-Q10,33.53133022676683,-0.18151907821550292,0.5695745763449075,-0.31869238156722696,0.7499597922941243,0.9998350115734302
Cmtm7,259.48472587941416,0.05549488880050706,0.22918644357627255,0.2421386183866435,0.8086727552358399,0.9998350115734302
Txnrd1,7021.855271290281,0.10336739980630034,0.07826452653032001,1.320743948617071,0.1865867547658705,0.9998350115734302
Pou5f1,3.307206872615001,-4.906273443348185,2.647532371782652,-1.8531495575423933,0.06386092533286203,0.9998350115734302
Chst15,6016.62562462074,-0.006787086891990128,0.0744530156677884,-0.09115932821679533,0.927365991726607,0.9998350115734302
Sirt4,866.286437733355,-0.10656289094719477,0.13036619555129864,-0.8174119870305079,0.41369302769329597,0.9998350115734302
Cmtm8,120.65799856681537,-0.4343202015815457,0.29566268951522523,-1.468971963603748,0.14184039381543442,0.9998350115734302
Ro60,7433.250652187115,-0.08313235691658022,0.08616485133158877,-0.9648058997590725,0.3346420403458883,0.9998350115734302
Eva1b,331.1996437601936,0.202921564365183,0.24470473563934284,0.8292506633964706,0.4069625820394305,0.9998350115734302
Gpd1l,19276.33610194245,0.015923755328752662,0.05918957072880346,0.26902974852973,0.7879067902922184,0.9998350115734302
Sh3d21,122.30260946962481,0.16345137131587897,0.29959186782663944,0.5455801337386803,0.5853545833402527,0.9998350115734302
Prkag2,9070.00099761503,0.12919171648342231,0.0789460134623517,1.6364564949822595,0.10174408370173176,0.9998350115734302
Ash1l,16867.021508957605,-0.10298417813691026,0.10362679586558533,-0.9937987301131204,0.32032086450339103,0.9998350115734302
Tcf19,678.0396874298499,-0.1569872977241896,0.18531377759571432,-0.8471431523385026,0.39691533506276244,0.9998350115734302
Erf,8387.809043699615,-0.002273818877166621,0.09239288466720325,-0.02461032454346303,0.9803657840000587,0.9998350115734302
Atp1a2,162881.0874504691,0.018845706540001925,0.07094970877407622,0.26562063277823933,0.7905313936063153,0.9998350115734302
Znhit3,2410.121938059054,-0.08421799890541076,0.12961338887131757,-0.6497631119654148,0.5158452499664505,0.9998350115734302
Plekhb1,24829.62923172359,0.27218649875207196,0.13083453050352484,2.0803873236258448,0.0374900210207527,0.9998350115734302
Cchcr1,398.6044059833862,-0.27952495305393366,0.1615535066344628,-1.730231419156983,0.08358893694227133,0.9998350115734302
Osbpl10,4043.999578764922,0.08689871826439947,0.093094189989779,0.9334494265854857,0.3505879707626367,0.9998350115734302
Galnt10,1807.1712890259184,0.11145965503993743,0.11814791019956289,0.9433908297799904,0.34548103196050417,0.9998350115734302
Rusc1,21328.260869542195,-0.04790518670969455,0.0745629932624333,-0.6424793937803243,0.5205619645503214,0.9998350115734302
Thrap3,16537.0264167415,-0.040167748742673974,0.07177631035657851,-0.5596240395072423,0.5757359041745117,0.9998350115734302
Rps27rt,413.02574078569927,-0.49789350552040235,0.3328476205320952,-1.4958601918934022,0.13469009185886488,0.9998350115734302
Sap30l,2741.596094442181,0.029042610426695235,0.08433420612631119,0.3443752157125519,0.7305641252747198,0.9998350115734302
Stt3b,13950.758302701543,0.05071501319162828,0.07550334604428256,0.671692260656687,0.5017796293995744,0.9998350115734302
